STEM match for unaligned immunoprecipitating :: immunoprecipitate-01 :: pmid_1177_7939.34 cjconsensus
STEM match for unaligned adhesiveness :: adhere-01 :: pmid_1563_0473.20 cjconsensus
STEM match for unaligned dispensable :: dispense-01 :: pmid_1563_0473.22 cjconsensus
STEM match for unaligned β-catenin :: factor-1/β-catenin :: pmid_1563_0473.27 cjconsensus
STEM match for unaligned β-catenin :: factor-1/β-catenin :: pmid_1563_0473.27 cjconsensus
STEM match for unaligned prototypical :: protein :: pmid_1563_0473.28 cjconsensus
STEM match for unaligned prototypical :: prototype :: pmid_1563_0473.28 cjconsensus
STEM match for unaligned prototypical :: protein :: pmid_1563_0473.28 cjconsensus
STEM match for unaligned transgenically :: transgene :: pmid_1563_0473.29 cjconsensus
STEM match for unaligned cadherin-β-catenin :: α-catenin :: pmid_1563_0473.31 cjconsensus
STEM match for unaligned cadherin-β-catenin :: β-catenin :: pmid_1563_0473.31 cjconsensus
STEM match for unaligned cytoskeletal :: cytoskeleton :: pmid_1563_0473.33 cjconsensus
STEM match for unaligned cytoskeletal :: cytoplasm :: pmid_1563_0473.33 cjconsensus
STEM match for unaligned fine :: finetune-01 :: pmid_1563_0473.38 cjconsensus
STEM match for unaligned phenotype– :: phenotype :: pmid_1563_0473.43 cjconsensus
STEM match for unaligned related :: relate-01 :: pmid_1563_0473.43 cjconsensus
STEM match for unaligned inducers :: induce-01 :: pmid_1563_0473.43 cjconsensus
STEM match for unaligned inducers :: induce-01 :: pmid_1563_0473.43 cjconsensus
STEM match for unaligned down :: downregulate-01 :: pmid_1563_0473.50 cjconsensus
STEM match for unaligned nonhybridizing :: hybridize-01 :: pmid_1563_0473.57 cjconsensus
STEM match for unaligned nonhybridizing :: hybridize-01 :: pmid_1563_0473.57 cjconsensus
STEM match for unaligned immunohistochemical :: immunoblot-01 :: pmid_1563_0473.61 cjconsensus
STEM match for unaligned immunohistochemical :: immunohistochemistry :: pmid_1563_0473.61 cjconsensus
STEM match for unaligned immunohistochemical :: immunohistochemistry :: pmid_1563_0473.65 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.71 cjconsensus
STEM match for unaligned coincident :: coincide-01 :: pmid_1563_0473.75 cjconsensus
STEM match for unaligned analogous :: analogue :: pmid_1563_0473.77 cjconsensus
STEM match for unaligned flaky :: flake :: pmid_1563_0473.81 cjconsensus
STEM match for unaligned hyperthickened :: hyper :: pmid_1563_0473.83 cjconsensus
STEM match for unaligned hyperthickened :: hyper :: pmid_1563_0473.84 cjconsensus
STEM match for unaligned hyperproliferating :: hyperproliferate-01 :: pmid_1563_0473.87 cjconsensus
STEM match for unaligned spinous :: spine :: pmid_1563_0473.87 cjconsensus
STEM match for unaligned granular :: granule :: pmid_1563_0473.87 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.88 cjconsensus
STEM match for unaligned innermost :: inner :: pmid_1563_0473.88 cjconsensus
STEM match for unaligned suprabasally :: suprabasal :: pmid_1563_0473.89 cjconsensus
STEM match for unaligned undulations :: undulate-01 :: pmid_1563_0473.91 cjconsensus
STEM match for unaligned undulations :: undulate-01 :: pmid_1563_0473.91 cjconsensus
STEM match for unaligned undulations :: undulate-01 :: pmid_1563_0473.92 cjconsensus
STEM match for unaligned undulations :: undulate-01 :: pmid_1563_0473.92 cjconsensus
STEM match for unaligned dissolution :: dissolute-00 :: pmid_1563_0473.92 cjconsensus
STEM match for unaligned hemidesmosomes :: hemidesmosome :: pmid_1563_0473.93 cjconsensus
STEM match for unaligned Interestingly :: interest-01 :: pmid_1563_0473.94 cjconsensus
STEM match for unaligned Interestingly :: interest-01 :: pmid_1563_0473.94 cjconsensus
STEM match for unaligned fact :: factor :: pmid_1563_0473.95 cjconsensus
STEM match for unaligned Interestingly :: interest-01 :: pmid_1563_0473.100 cjconsensus
STEM match for unaligned Interestingly :: interest-01 :: pmid_1563_0473.100 cjconsensus
STEM match for unaligned localization :: location-of :: pmid_1563_0473.100 cjconsensus
STEM match for unaligned relative :: relate-01 :: pmid_1563_0473.103 cjconsensus
STEM match for unaligned Coexpression :: coexpress-01 :: pmid_1563_0473.108 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.127 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.134 cjconsensus
STEM match for unaligned interwoven :: interweave-01 :: pmid_1563_0473.134 cjconsensus
STEM match for unaligned interwoven :: interweave-01 :: pmid_1563_0473.134 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.138 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.138 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.138 cjconsensus
STEM match for unaligned TGF-βs :: TGF-β :: pmid_1563_0473.138 cjconsensus
STEM match for unaligned keratinocytes :: keratinocyte :: pmid_1563_0473.145 cjconsensus
STEM match for unaligned placodal :: placode :: pmid_1563_0473.148 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.178 cjconsensus
STEM match for unaligned morphogens :: morphogen :: pmid_1563_0473.185 cjconsensus
STEM match for unaligned adhesive :: adhere-01 :: pmid_1563_0473.187 cjconsensus
STEM match for unaligned polarity :: polarize-01 :: pmid_1563_0473.187 cjconsensus
STEM match for unaligned TGF-βs :: TGF-β :: pmid_1563_0473.199 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.200 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.200 cjconsensus
STEM match for unaligned TGF-βs :: TGF-β :: pmid_1563_0473.202 cjconsensus
STEM match for unaligned TGF-βs :: TGF-β2 :: pmid_1563_0473.202 cjconsensus
STEM match for unaligned hyperthickened :: hyper :: pmid_1563_0473.213 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.223 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.223 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned United :: United :: pmid_1563_0473.246 cjconsensus
STEM match for unaligned FITC-, :: FITC :: pmid_1563_0473.247 cjconsensus
STEM match for unaligned Biotinylated :: biotinylate-01 :: pmid_1563_0473.248 cjconsensus
STEM match for unaligned subcloned :: subclone-01 :: pmid_1563_0473.254 cjconsensus
STEM match for unaligned Smad :: SMAD2 :: pmid_1563_0473.256 cjconsensus
STEM match for unaligned sonicated :: sonicate-00 :: pmid_1563_0473.263 cjconsensus
STEM match for unaligned precleared :: preclear-00 :: pmid_1563_0473.265 cjconsensus
STEM match for unaligned transfections :: transfect-01 :: pmid_1563_0473.272 cjconsensus
STEM match for unaligned transfections :: transient-02 :: pmid_1563_0473.272 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.282 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.282 cjconsensus
STEM match for unaligned subcloned :: subclone-01 :: pmid_1563_0473.282 cjconsensus
STEM match for unaligned subcloning :: subclone-01 :: pmid_1563_0473.286 cjconsensus
STEM match for unaligned riboprobes :: riboprobe :: pmid_1563_0473.288 cjconsensus
STEM match for unaligned riboprobes :: riboprobe :: pmid_1563_0473.288 cjconsensus
STEM match for unaligned prehybridized :: prehybridize-00 :: pmid_1563_0473.291 cjconsensus
STEM match for unaligned Anti-β4 :: antibody :: pmid_1563_0473.319 cjconsensus
STEM match for unaligned Anti-β4 :: β4 :: pmid_1563_0473.319 cjconsensus
STEM match for unaligned Anti-β4 :: β4 :: pmid_1563_0473.319 cjconsensus
STEM match for unaligned hemidesmosomal :: hemidesmosome :: pmid_1563_0473.319 cjconsensus
STEM match for unaligned outermost :: outer :: pmid_1563_0473.320 cjconsensus
STEM match for unaligned inheritable :: inherit-01 :: pmid_1563_0473.326 cjconsensus
STEM match for unaligned inheritable :: inherit-01 :: pmid_1563_0473.326 cjconsensus
STEM match for unaligned flaky :: flake :: pmid_1563_0473.329 cjconsensus
STEM match for unaligned hyperthickened :: hyper :: pmid_1563_0473.333 cjconsensus
STEM match for unaligned coincident :: coincide-01 :: pmid_1563_0473.335 cjconsensus
STEM match for unaligned hyperthickened :: hyper :: pmid_1563_0473.335 cjconsensus
STEM match for unaligned colabeled :: colabel-00 :: pmid_1563_0473.340 cjconsensus
STEM match for unaligned suprabasally :: suprabasal :: pmid_1563_0473.345 cjconsensus
STEM match for unaligned suprabasally :: suprabasal :: pmid_1563_0473.345 cjconsensus
STEM match for unaligned cornified :: cornify-01 :: pmid_1563_0473.345 cjconsensus
STEM match for unaligned cornified :: cornify-01 :: pmid_1563_0473.345 cjconsensus
STEM match for unaligned cornified :: corneum :: pmid_1563_0473.345 cjconsensus
STEM match for unaligned cornified :: cornify-01 :: pmid_1563_0473.345 cjconsensus
STEM match for unaligned cornified :: cornify-01 :: pmid_1563_0473.345 cjconsensus
STEM match for unaligned cornified :: corneum :: pmid_1563_0473.345 cjconsensus
STEM match for unaligned suprabasally :: suprabasal :: pmid_1563_0473.346 cjconsensus
STEM match for unaligned suprabasally :: suprabasal :: pmid_1563_0473.346 cjconsensus
STEM match for unaligned hyperthickened :: hyper :: pmid_1563_0473.351 cjconsensus
STEM match for unaligned β-cat :: β-catenin :: pmid_1563_0473.356 cjconsensus
STEM match for unaligned α-cat :: α-catenin :: pmid_1563_0473.356 cjconsensus
STEM match for unaligned relative :: relate-01 :: pmid_1563_0473.356 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.356 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.356 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.356 cjconsensus
STEM match for unaligned anti-α-cat :: antibody :: pmid_1563_0473.357 cjconsensus
STEM match for unaligned anti-α-cat :: antibody :: pmid_1563_0473.357 cjconsensus
STEM match for unaligned anti-α-cat :: antibody :: pmid_1563_0473.357 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.361 cjconsensus
STEM match for unaligned mosaically :: mosaic :: pmid_1563_0473.362 cjconsensus
STEM match for unaligned untransfected :: transfect-01 :: pmid_1563_0473.367 cjconsensus
STEM match for unaligned untransfected :: transfect-01 :: pmid_1563_0473.367 cjconsensus
STEM match for unaligned Reintroduction :: reintroduce-01 :: pmid_1563_0473.368 cjconsensus
STEM match for unaligned Snail :: Snail(HA) :: pmid_1563_0473.369 cjconsensus
STEM match for unaligned Snail :: Snail(HA) :: pmid_1563_0473.369 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.372 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.372 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.372 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.373 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.373 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.373 cjconsensus
STEM match for unaligned domain :: domain :: pmid_1563_0473.376 cjconsensus
STEM match for unaligned domain :: domain :: pmid_1563_0473.376 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.377 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.377 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.377 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.390 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.390 cjconsensus
STEM match for unaligned promoter-β-galactosidase :: promote-01 :: pmid_1563_0473.392 cjconsensus
STEM match for unaligned promoter-β-galactosidase :: β-galactosidase :: pmid_1563_0473.392 cjconsensus
STEM match for unaligned prom :: promote-01 :: pmid_1563_0473.393 cjconsensus
STEM match for unaligned prom :: promote-01 :: pmid_1563_0473.393 cjconsensus
STEM match for unaligned prom :: promote-01 :: pmid_1563_0473.393 cjconsensus
STEM match for unaligned prom :: promote-01 :: pmid_1563_0473.393 cjconsensus
STEM match for unaligned TGF-β2 :: TGF-β :: pmid_1563_0473.394 cjconsensus
STEM match for unaligned TGF-β2 :: TGF-β :: pmid_1563_0473.394 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.398 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.398 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.398 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.398 cjconsensus
STEM match for unaligned and :: and :: pmid_1563_0473.398 cjconsensus
STEM match for unaligned SMAD2 :: K14-Smad2 :: pmid_1563_0473.400 cjconsensus
STEM match for unaligned markers :: mark-01 :: pmid_1563_0473.403 cjconsensus
STEM match for unaligned PMID :: PMID24651010 :: pmid_2465_1010.1 cjconsensus
STEM match for unaligned retroviruses :: retrovirus :: pmid_2465_1010.11 cjconsensus
STEM match for unaligned retroviruses :: retrovirus :: pmid_2465_1010.12 cjconsensus
STEM match for unaligned farnesylation :: farnesylate-01 :: pmid_2465_1010.19 cjconsensus
STEM match for unaligned farnesylation :: farnesyltransferase :: pmid_2465_1010.19 cjconsensus
STEM match for unaligned backup :: back-up-04 :: pmid_2465_1010.19 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.21 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.21 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.22 cjconsensus
STEM match for unaligned cancers :: Cancer :: pmid_2465_1010.23 cjconsensus
STEM match for unaligned cancers :: cancer :: pmid_2465_1010.23 cjconsensus
STEM match for unaligned cancers :: Cancer :: pmid_2465_1010.23 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.23 cjconsensus
STEM match for unaligned rhabdomyosarcomas :: rhabdomyosarcoma :: pmid_2465_1010.38 cjconsensus
STEM match for unaligned neuroblastomas :: neuroblastoma :: pmid_2465_1010.38 cjconsensus
STEM match for unaligned Noonan :: Noonan’s :: pmid_2465_1010.41 cjconsensus
STEM match for unaligned embryogenesis :: embryo :: pmid_2465_1010.43 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.44 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.44 cjconsensus
STEM match for unaligned frequencies :: frequency :: pmid_2465_1010.45 cjconsensus
STEM match for unaligned oncogenesis :: oncogene :: pmid_2465_1010.50 cjconsensus
STEM match for unaligned mutagenic :: mutate-01 :: pmid_2465_1010.53 cjconsensus
STEM match for unaligned mutagenic :: mutate-01 :: pmid_2465_1010.53 cjconsensus
STEM match for unaligned mutagenic :: mutate-01 :: pmid_2465_1010.53 cjconsensus
STEM match for unaligned hyperactivation :: hyperactivate-00 :: pmid_2465_1010.57 cjconsensus
STEM match for unaligned viewpoint :: view-02 :: pmid_2465_1010.58 cjconsensus
STEM match for unaligned prototypic :: prototype :: pmid_2465_1010.64 cjconsensus
STEM match for unaligned predominance :: predominate-01 :: pmid_2465_1010.71 cjconsensus
STEM match for unaligned PI3Ks :: PI3K :: pmid_2465_1010.72 cjconsensus
STEM match for unaligned frequency :: frequency :: pmid_2465_1010.75 cjconsensus
STEM match for unaligned frequency :: frequency :: pmid_2465_1010.75 cjconsensus
STEM match for unaligned genetic :: gene :: pmid_2465_1010.77 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.81 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.81 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.81 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.81 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.81 cjconsensus
STEM match for unaligned hyperactivation :: hyper :: pmid_2465_1010.81 cjconsensus
STEM match for unaligned p110α, :: p110δ :: pmid_2465_1010.81 cjconsensus
STEM match for unaligned p110α, :: p110γ :: pmid_2465_1010.81 cjconsensus
STEM match for unaligned p110α, :: p110α :: pmid_2465_1010.81 cjconsensus
STEM match for unaligned p110γ, :: p110δ :: pmid_2465_1010.81 cjconsensus
STEM match for unaligned p110γ, :: p110γ :: pmid_2465_1010.81 cjconsensus
STEM match for unaligned p110γ, :: p110α :: pmid_2465_1010.81 cjconsensus
STEM match for unaligned PI3Ks :: PI3K :: pmid_2465_1010.81 cjconsensus
STEM match for unaligned phenocopied :: phenocopy-00 :: pmid_2465_1010.85 cjconsensus
STEM match for unaligned hyperactive :: hyper :: pmid_2465_1010.85 cjconsensus
STEM match for unaligned recognizable :: recognize-02 :: pmid_2465_1010.89 cjconsensus
STEM match for unaligned recognizable :: recognize-02 :: pmid_2465_1010.89 cjconsensus
STEM match for unaligned microinjection :: micro :: pmid_2465_1010.97 cjconsensus
STEM match for unaligned Genetic :: gene :: pmid_2465_1010.103 cjconsensus
STEM match for unaligned hyperactivation :: hyper :: pmid_2465_1010.104 cjconsensus
STEM match for unaligned electrophilic :: electrophile :: pmid_2465_1010.109 cjconsensus
STEM match for unaligned covalently :: covalent :: pmid_2465_1010.109 cjconsensus
STEM match for unaligned covalently :: covalent :: pmid_2465_1010.111 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.111 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.111 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.114 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.114 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.114 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.114 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.117 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.117 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.117 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.117 cjconsensus
STEM match for unaligned hypervariable :: hyper :: pmid_2465_1010.120 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.129 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.129 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.129 cjconsensus
STEM match for unaligned and :: and :: pmid_2465_1010.145 cjconsensus
STEM match for unaligned GTD- :: - :: pmid_2465_1010.159 cjconsensus
STEM match for unaligned rethinking—perhaps :: rethink-01 :: pmid_2465_1010.160 cjconsensus
STEM match for unaligned farnesylation :: farnesylate-01 :: pmid_2465_1010.162 cjconsensus
STEM match for unaligned proteolytic :: protein-family :: pmid_2465_1010.162 cjconsensus
STEM match for unaligned proteolytic :: protein-segment :: pmid_2465_1010.162 cjconsensus
STEM match for unaligned proteolytic :: proteolyze-01 :: pmid_2465_1010.162 cjconsensus
STEM match for unaligned carboxymethylation :: carboxyl :: pmid_2465_1010.162 cjconsensus
STEM match for unaligned carboxymethylation :: carboxymethylate-00 :: pmid_2465_1010.162 cjconsensus
